artist,artist_id,followers,genres,popularity,type
Coyote Beatz,2PhFsxtwCQLS3e9SJwDN3j,77170.0,"brazilian hip hop, boom bap, brazilian trap",64.0,artist
Kevin,2RYonYiVhhzBz82UFXOvEN,132553.0,,80.0,artist
Andmesh,6IDsZZ4IHgs9VblBgQQSmt,7311481.0,"indonesian pop, malay, malay pop",67.0,artist
Night Skinny,2E6AK3UPEGCvjnzuygCh2h,337328.0,italian trap,65.0,artist
Haddaway,0Suv0tRrNrUlRzAy8aXjma,480511.0,eurodance,66.0,artist
VÃ­ctor Manuelle,,,,,
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,855090.0,"alternative r&b, indie soul",76.0,artist
Regina Spektor,3z6Gk257P9jNcZbBXJNX5i,1441821.0,anti-folk,59.0,artist
George Benson,4N8BwYTEC6XqykGvXXlmfv,958704.0,"smooth jazz, yacht rock, jazz funk, soul jazz",66.0,artist
Kizo,1SAObfwYJSC9qgMlCcUVRp,73.0,,7.0,artist
Broederliefde,5GvMLzUp6tMBpaCbr903RN,571551.0,,61.0,artist
Andrew Choi,7JBaynR7JFeniONqbnn1U4,167282.0,k-pop,82.0,artist
The Shins,4LG4Bs1Gadht7TCrMytQUO,1224054.0,"indie, indie pop",59.0,artist
Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,1352878.0,singer-songwriter,65.0,artist
Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,1333596.0,,69.0,artist
Zaz,3EK1eCIbh3eDCkLdbMQHpT,3493.0,,16.0,artist
Zuna,2otUckChxWf2cp6UP2cD6e,1032268.0,german hip hop,60.0,artist
Lil Xan,3EXdLajEO02ziZ90P90bSW,2360422.0,cloud rap,52.0,artist
Run The Jewels,4RnBFZRiMLRyZy0AzzTg2C,1149101.0,hip hop,57.0,artist
Dance Gavin Dance,6guC9FqvlVboSKTI77NG2k,811762.0,"post-hardcore, screamo, metalcore, emo, math rock",64.0,artist
Maher Zain,6PUZZX4GCzeFS0GaDWxVwz,6659508.0,sholawat,65.0,artist
Alabama,6rJqqRce0Kvo2dJUXoHleC,1664510.0,"classic country, country, country rock, christian country",64.0,artist
Bladee,2xvtxDNInKDV4AvGmjw6d1,629921.0,"cloud rap, hyperpop",67.0,artist
Hopsin,7EWU4FhUJM1sZQgQKdENeT,2411430.0,,56.0,artist
Faith Hill,25NQNriVT2YbSW80ILRWJa,1958471.0,country,61.0,artist
King Princess,6beUvFUlKliUYJdLOXNj9C,1756613.0,,61.0,artist
Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,4044823.0,"glam rock, hard rock, glam metal, proto-punk, classic rock",63.0,artist
Hilltop Hoods,7dlqUnjoF2U2DkNDMhcgG4,965061.0,,63.0,artist
Artie 5ive,2R4kNOwHUUsuDYhKsESVbF,869901.0,italian trap,71.0,artist
Rodney Atkins,2qgvmDsc4jrqbAbjq1HGM2,2012965.0,"country, acoustic country",60.0,artist
HÃ©ctor Lavoe,,,,,
.Feast,7Gy1PxqrgsiqWF6JNYPHeB,4832204.0,"indonesian indie, indonesian rock, indorock, indonesian pop",74.0,artist
Vicetone,0daugAjUgbJSqdlyYNwIbT,518641.0,edm,61.0,artist
Hades66,4CQdcx66F116k2db2Y0rjE,1800616.0,trap latino,74.0,artist
The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,2130223.0,"proto-punk, art rock",61.0,artist
BHZ,4XlNZW6HLomO8E7lkiZGIy,214.0,,12.0,artist
Ramon Ayala Y Sus Bravos Del Norte,5j9R5dTGerKvdXopZnfJh9,974076.0,"norteño, tejano, cumbia norteña, ranchera, música mexicana, corrido, grupera, banda",67.0,artist
Young Money,5OrB6Jhhrl9y2PK0pSV4VP,3283602.0,,60.0,artist
Sam Martin,66AE89GQTx88zLYhXn1wFK,56230.0,,61.0,artist
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,522255.0,house,60.0,artist
salvia palth,0pg0Zm8FsGAYy5kdHuBnSo,1364697.0,"slowcore, lo-fi indie",65.0,artist
Matt Simons,1g0fXhQMHAxlRyIBkCbuE7,236837.0,,58.0,artist
Four Tops,7fIvjotigTGWqjIz6EP1i4,1254985.0,"motown, northern soul, classic soul, soul",61.0,artist
Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,978443.0,,66.0,artist
Rondodasosa,61bQ4nwIioR8w6PGxzpyY3,1266633.0,"italian trap, drill, uk drill",67.0,artist
Emily Warren,1oKdM70mJD8VvDOTKeS8t1,66578.0,,51.0,artist
Fredo,3ixAOQaJlw7QDkJNI8A9XT,95.0,,1.0,artist
Freeze corleone,76Pl0epAMXVXJspaSuz8im,1283453.0,"french rap, drill",62.0,artist
Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,1738617.0,yacht rock,64.0,artist
Vanesa MartÃ­n,,,,,
JosÃ© Feliciano,4ua0Ck9kRgDPaFl7QJl1py,39.0,,0.0,artist
Shweta Mohan,1rdQOMFFtoskDXXUVjiGo9,3183610.0,"tamil pop, kollywood, mollywood, malayalam pop, tollywood, telugu pop",69.0,artist
Thomas Bergersen,6BF0bXbsdujMSMeFZBGcBq,324896.0,orchestral,62.0,artist
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,1468546.0,,72.0,artist
Swizz Beatz,2cADQgiLMjNhbsfeN52Bf3,456089.0,,63.0,artist
High School Musical Cast,2gUMs9PE8XZVQyzCDqaYmW,1399479.0,,61.0,artist
Klingande,1L9i6qZYIGQedgM9QLSyzb,504938.0,"tropical house, deep house",57.0,artist
Danny Elfman,5qBZETtyzfYnXOobDXbmcD,493201.0,soundtrack,68.0,artist
Vybz Kartel,2NUz5P42WqkxilbI8ocN76,2091599.0,"dancehall, soca, riddim, ragga, reggae",67.0,artist
Isadora Pompeo,0f59qYByNYzspwAr7huTSB,4349319.0,"gospel, brazilian gospel, worship, devotional",67.0,artist
Mark Ambor,11p2E654TTU8e0nZWBR4AL,687845.0,,67.0,artist
Exaltasamba,6VPRGmbZ0dupZrbwwEDRRw,2272782.0,"pagode, samba",65.0,artist
BM,5yGfPBU9IdpwZjK7WALeCv,1724.0,,34.0,artist
A-Trak,3TaUSUXn41GixL7zbvrIDt,139671.0,disco house,63.0,artist
Banda Machos,7MyUjj79oHy7I8RocrtzZ2,1937347.0,"banda, grupera, cumbia, cumbia norteña, norteño, duranguense, música mexicana",65.0,artist
Sujatha,2JEjaa7hWhE1BbL3OcoeFR,3976603.0,"malayalam pop, mollywood, tamil pop, telugu pop",70.0,artist
GOT7,6nfDaffa50mKtEOwR8g4df,6702431.0,k-pop,61.0,artist
Andy Rivera,7hIqJfRYGBWWT1Qxu6Cpd2,3010838.0,"reggaeton, popular colombian music, trap latino",64.0,artist
Marco Mengoni,3xGlLcG9CUrs5MvFkSLOS5,2281099.0,italo dance,64.0,artist
iZaak,4s6Xg38sbqh4xpf4OqhVUK,612104.0,,68.0,artist
Armandinho,3h7RaVXBvdSNa7LXQtVYqH,1431542.0,"reggae, mpb",65.0,artist
Preme,0bdJZl7TDeiymDYzMJnVh2,134936.0,,56.0,artist
Chimbala,4VVEpEhC8NcR7AqNEds42U,683030.0,dembow,64.0,artist
Andrew Lloyd Webber,4aP1lp10BRYZO658B2NwkG,359900.0,musicals,66.0,artist
Ina Wroldsen,7hssUdpvtY5oiARaUDgFZ3,195529.0,norwegian pop,57.0,artist
Rizky Febian,28DdkLhrzQNizZ0ExQpyku,7176987.0,"indonesian pop, malay, indonesian r&b, indonesian jazz",72.0,artist
Parkway Drive,159qqlGwzE04xyqpfAwRLo,1279803.0,"metalcore, metal, deathcore",63.0,artist
Brothers Osborne,39NR3AUhpbbqKM33vWn2fp,1271975.0,"country, country rock",58.0,artist
Mr.Kitty,0pWwt5vGNzezEhfAcc420Y,839395.0,"witch house, darkwave",62.0,artist
Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,1655139.0,"pop punk, punk, emo",64.0,artist
Trettmann,6QzzeKV0VcnT2vJMYDPuL4,489573.0,"german hip hop, german indie",58.0,artist
Randy Travis,1pTuR132U5b4Rizal2Pr7m,2046692.0,"christian country, classic country, country, traditional country",67.0,artist
Grupo Codiciado,4aWhlVjiUjYHpVWBPP8AFc,2233476.0,"corrido, banda, corridos tumbados, norteño, sierreño, corridos bélicos",59.0,artist
Bootsy Collins,5K0rbdBrs2tNXe5LeWMATT,431334.0,funk,65.0,artist
Del The Funky Homosapien,0YsLR3SQd5QTXAhGIGX7cl,346044.0,,67.0,artist
Rajat Nagpal,4yxICw7joYAxRI2sTRldLB,133259.0,"punjabi pop, hindi pop, bollywood, desi, indian indie",63.0,artist
Don McLean,1gRNBaI4yn6wCCTvRhGWh8,1154639.0,,63.0,artist
Deepend,0uGApGjjFXKwUOAqYBeX7B,62358.0,"tropical house, deep house",62.0,artist
Shaarib Toshi,0FJz7XR37hH69traaHLijA,2433434.0,"bollywood, hindi pop, desi",67.0,artist
Mozzy,4AA474G2hRfrHyGrfyDseO,878115.0,,61.0,artist
Achille Lauro,0lI3rF4hi4op6UxqlLHPzv,1244883.0,italian trap,66.0,artist
ReneÃ© Rapp,,,,,
Wings,2kEU1NNJORHNJabD0tdO1E,5388.0,"desi hip hop, hindi hip hop, punjabi hip hop",12.0,artist
Mc Delux,3l4fsEzoeabsET7ddv0lZW,164310.0,"phonk, brazilian phonk, brazilian funk",66.0,artist
La T y La M,3mtBkhDY1zfMwTeUJxLRZj,37328.0,,46.0,artist
Nate Smith,4NYMUsIcUUsBHbV9DICa5x,576676.0,country,67.0,artist
Sertab Erener,4W31XN2JH8mC54NkHdh04s,2279451.0,turkish pop,66.0,artist
Joey Montana,3ATyg4fGC9F8trfb0GRWmX,2710631.0,reggaeton,58.0,artist
Payung Teduh,2Ooa3TrmlskyBftzenv6xQ,4041577.0,"indonesian indie, indonesian pop, indonesian jazz, indie",64.0,artist
Justice,1gR0gsQYfi6joyO1dlp76N,1404253.0,"french house, new rave",66.0,artist
SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,392323.0,,61.0,artist
Dzeko,5vQfv3s2Z2SRdPZKr82ABw,74566.0,,54.0,artist
NEIKED,5H6xmHXjsq98NLbEjuE29f,190637.0,,60.0,artist
CJ,4AGwPDdh1y8hochNzHy5HC,170147.0,,52.0,artist
El Trono de Mexico,5L6QAKAkdJIPLsNbItZ2KF,1494893.0,"duranguense, banda, grupera, música mexicana, norteño",68.0,artist
Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,3588945.0,"classic rock, acid rock, psychedelic rock",60.0,artist
Hivi!,1pCnl9PbA9JaffWHMiSXuT,88.0,,23.0,artist
Denny Caknan,3Gr3opnAGpJiTowsTyJFWG,7474642.0,"lagu jawa, koplo, dangdut",68.0,artist
K/DA,6ObFJ4MXsB3DH3Kc7TKV2R,732.0,traditional music,12.0,artist
Tom Jones,1T0wRBO0CK0vK8ouUMqEl5,1214389.0,,64.0,artist
Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,187287.0,,56.0,artist
AndrÃ©s Cepeda,,,,,
Eric Chou,5fEQLwq1BWWQNR8GzhOIvi,1743023.0,"mandopop, c-pop, taiwanese pop, chinese r&b",64.0,artist
Cochise,46HzS7yz0c9udVwtbHk1sx,862910.0,rage rap,60.0,artist
Surf Mesa,1lmU3giNF3CSbkVSQmLpHQ,191838.0,,59.0,artist
Shirin David,0JBdTCGs111JKKYfLqOEBa,1100342.0,"german hip hop, german pop",61.0,artist
Vanessa Da Mata,57pVvBwa3ZCR9LsVlkLXj7,1397189.0,"mpb, nova mpb, samba",65.0,artist
Yot Club,6FugQjLquBF4JzATRN70bR,688740.0,bedroom pop,61.0,artist
Iggy Pop,33EUXrFKGjpUSGacqEHhU4,1789211.0,"proto-punk, glam rock",64.0,artist
JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,2452653.0,,61.0,artist
Miel San Marcos,7zpvy5B9gb5KprNUzNCOEE,2172242.0,"christian, worship",67.0,artist
Sofiane,4RB2EEsmLhQTOSVQQpDzNg,347983.0,french rap,64.0,artist
Eliza Doolittle,14L5rpGTLVUz1pD8fUeJB1,161303.0,,64.0,artist
Architects,3ZztVuWxHzNpl0THurTFCv,1245475.0,"metalcore, djent, metal, mathcore, post-hardcore, deathcore",66.0,artist
Naresh Iyer,7FaGCZiP3s6X7jQTB8EhfI,1720252.0,"tamil pop, kollywood, tollywood, telugu pop",68.0,artist
YalÄ±n,7byNXV9JLnsz4WeopB4QPB,216.0,,0.0,artist
Dj GM,03PnQHlbH5nDDVX3hNg628,737647.0,"funk consciente, brazilian funk, trap funk",67.0,artist
Birdman,35sCXuy5gN6Or69rZ9vqBs,1359609.0,southern hip hop,61.0,artist
Engenheiros Do Hawaii,0GNq4xh8uFCyihPurnunf7,2647542.0,"brazilian rock, mpb, brazilian pop, pop rock",65.0,artist
Bagua Records,2450WxbFxHjnttFAv31zGk,74676.0,"brazilian hip hop, brazilian trap, boom bap",63.0,artist
Guyon Waton,5CROBjCskHMjRlerJor7Gx,5222168.0,"lagu jawa, koplo, dangdut, funkot",67.0,artist
Cream,74oJ4qxwOZvX6oSsu1DGnw,2642480.0,"classic rock, psychedelic rock, acid rock, blues rock",61.0,artist
Trivium,278ZYwGhdK6QTzE3MFePnP,1711349.0,"metalcore, metal, heavy metal",62.0,artist
Serdar OrtaÃ§,,,,,
Nathan Evans,1PKErrAhYFdfrDymGHRQRo,655830.0,sea shanties,64.0,artist
Giggs,3S0tlB4fE7ChxI2pWz8Xip,556921.0,"grime, uk grime",60.0,artist
Elodie,7GgpsUpkj3olseoaTY7TEY,1066296.0,,67.0,artist
Curren$y,6X8WdFjrNhXATMDSs26aCc,1064540.0,southern hip hop,60.0,artist
Lou Reed,42TFhl7WlMRXiNqzSrnzPL,2029306.0,"glam rock, proto-punk, art rock",60.0,artist
Annalisa,0EqkKYDK9EkKY5N7zU3FPv,1911886.0,italo dance,66.0,artist
Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,1801962.0,"idm, ambient, electronica",65.0,artist
Sturgill Simpson,3vDpQbGnzRbRVirXlfQagB,1017220.0,"outlaw country, alt country, bluegrass, americana, red dirt, country, newgrass",62.0,artist
Uzielito Mix,7wgrXbrp9RJQMri26GZgyH,848454.0,"reggaeton mexa, reggaeton",66.0,artist
Yung Bleu,3KNIG74xSTc3dj0TRy7pGX,1677470.0,,61.0,artist
ItaloBrothers,5nkYRuiIHg2xXHFC8bfosJ,399647.0,italo dance,58.0,artist
Strawberry Guy,1AbJ2cmwK400LSvdvBL5Jc,1259276.0,bedroom pop,68.0,artist
Porter Robinson,3dz0NnIZhtKKeXZxLOxCam,1222218.0,"edm, electronic",60.0,artist
Ennio Morricone,1nIUhcKHnK6iyumRyoV68C,1327579.0,soundtrack,65.0,artist
Yovie & Nuno,3DHOtJqv0Bw65ENlK4FiSF,2556612.0,"indonesian pop, malay",68.0,artist
Lulu Santos,0A1oy7PC7fdzURgaLaWkL1,2304256.0,"mpb, brazilian rock, brazilian pop",63.0,artist
Action Bronson,7BMccF0hQFBpP6417k1OtQ,878201.0,east coast hip hop,60.0,artist
Neoni,38wxcfNEqMwuPniHvplin5,644076.0,,67.0,artist
Raekwon,2yQf6b8hxahZaT5dHlWaB1,666205.0,"east coast hip hop, hardcore hip hop, old school hip hop, hip hop",62.0,artist
Noyz Narcos,49UAapOfpOg1ZOU4xf2NgY,871150.0,italian trap,62.0,artist
Ebru GÃ¼ndeÅ,,,,,
El Malilla,6BV37tKh6pY97mnNdTCzly,1855066.0,"reggaeton mexa, reggaeton",70.0,artist
Glenn Fredly,4rUYk0fV0Z4pOtwVbEAyK9,3204796.0,"indonesian pop, indonesian jazz, maluku, malay, indonesian r&b",66.0,artist
Ginuwine,7r8RF1tN2A4CiGEplkp1oP,2815509.0,r&b,65.0,artist
Two Steps from Hell,2qvP9yerCZCS0U1gZU8wYp,868994.0,orchestral,62.0,artist
Blue Ãyster Cult,,,,,
Gus Dapperton,6sHCvZe1PHrOAuYlwTLNH4,504156.0,bedroom pop,55.0,artist
JoÃ£o Bosco & VinÃ­cius,,,,,
4 Non Blondes,0Je74SitssvJg1w4Ra2EK7,709321.0,,67.0,artist
J-AX,2xW3pBjCngD69hC1wIUgjA,731714.0,,46.0,artist
Passion Pit,7gjAu1qr5C2grXeQFFOGeh,1265810.0,indie,60.0,artist
Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,884724.0,,62.0,artist
Misfits,1cXi8ALPQCBHZbf0EgP4Ey,1671369.0,"horror punk, punk, psychobilly, hardcore punk, skate punk",65.0,artist
Suki Waterhouse,5GGJosGMs08YEmKTZJe1fL,1406575.0,,69.0,artist
Jeremy Soule,77yY2QmM6bYvjJ3y5L2R0v,189696.0,"medieval, soundtrack",65.0,artist
Marcos Witt,4x7kxyIgzgtrHYDQ8SCzo2,2285413.0,"christian, worship",68.0,artist
Simge,2kEU1NNJORHNJabD0tdO1E,5388.0,"desi hip hop, hindi hip hop, punjabi hip hop",12.0,artist
Common,2GHclqNVjqGuiE5mA7BEoc,1040321.0,"hip hop, jazz rap",60.0,artist
Fatboy Slim,4Y7tXHSEejGu1vQ9bwDdXW,1408690.0,big beat,63.0,artist
RK,2tgdbXtsDz4QkssaFoyOP4,3545.0,dansband,25.0,artist
MC Paulin da Capital,592JnViQ2tot63c1SbtgK2,2474926.0,"funk consciente, brazilian funk, trap funk",67.0,artist
EinÃ¡r,1biHrpUQMF2IIsnvipp9Cv,2004.0,latin jazz,21.0,artist
Dizzee Rascal,0gusqTJKxtU1UTmNRMHZcv,540993.0,"grime, uk grime",61.0,artist
Yung Beef,1rTUwYS38LkQTlT2fhikch,661816.0,neoperreo,71.0,artist
Foxes,4EVpmkEwrLYEg6jIsiPMIb,1448773.0,"indie folk, folk, indie",63.0,artist
Bugzy Malone,4Dokdwa3WB7ilQ2c2qvIBL,890603.0,"grime, uk grime, uk drill, drill",59.0,artist
Saint Motel,1dWEYMPtNmvSVaDNLgB6NV,771675.0,,63.0,artist
Dom Dolla,205i7E8fNVfojowcQSfK9m,627108.0,"house, tech house",67.0,artist
El Jordan 23,1fIJZfSmqQkuqfKNRmrS1V,1697582.0,"reggaeton chileno, chilean trap, chilean mambo, reggaeton mexa, mambo, reggaeton",64.0,artist
Kip Moore,2hJPr4lk7Q8SSvCVBl9fWM,1272290.0,country,59.0,artist
CafunÃ©,,,,,
Christopher Cross,695W5F2Ih8dYahLdjVOIoH,1198168.0,"yacht rock, soft rock",67.0,artist
Rico Nasty,2OaHYHb2XcFPvqL3VsyPzU,1147219.0,,60.0,artist
Young Igi,1yq2JzsqbzFbJ1B7wGOXLc,767465.0,,64.0,artist
Raj Shekhar,2DFCHTDIA0t638a4mm37dK,469240.0,"bollywood, hindi pop, desi",68.0,artist
Cassie,27FGXRNruFoOdf1vP8dqcH,1902197.0,,67.0,artist
Noah,2RQXRUsr4IW1f3mKyKsy4B,4394883.0,,82.0,artist
Perry Como,5v8jlSmAQfrkTjAlpUfWtu,592564.0,"christmas, adult standards",61.0,artist
A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,2077237.0,alternative metal,63.0,artist
Panter BÃ©lico,,,,,
XG,4AGwPDdh1y8hochNzHy5HC,170147.0,,52.0,artist
JosÃ© Alfredo Jimenez,,,,,
HIRAIDAI,7JthQ6zwNzfxRfIEjp6wUs,1828516.0,j-pop,64.0,artist
Kaash Paige,0f2YkMXwFNJNSX7MymevKE,835043.0,,65.0,artist
Teoman,40KlwpvpKEQtZTJgbml8lT,2618169.0,"anatolian rock, turkish pop",62.0,artist
Sawano Hiroyuki,0Riv2KnFcLZA3JSVryRg4y,730441.0,"anime, soundtrack",65.0,artist
That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,1286133.0,,69.0,artist
Matt Maeson,7gHscNMDI8FF8pcgrV8eIn,542445.0,,65.0,artist
St. Vincent,7bcbShaqKdcyjnmv4Ix8j6,972689.0,art pop,62.0,artist
bÃ´a,59w3qu0EcvkKidl3jJ9yuF,7618.0,batak,8.0,artist
Dubdogz,4cdyqaBREB68H77QKCrKP1,504802.0,"brazilian bass, electronic",64.0,artist
Ben Harper,45lorWzrKLxfKlWpV7r9CN,1054382.0,surf rock,59.0,artist
Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,1134752.0,"crunk, southern hip hop",64.0,artist
Los Prisioneros,2mSHY8JOR0nRi3mtHqVa04,2512189.0,"latin rock, rock en español",64.0,artist
Tai Verdes,2kCO8LXN1usaOPL3iEE28I,844919.0,,58.0,artist
The Lonely Island,1f5GqyOPo0CkotzzRwviBu,1104577.0,comedy,56.0,artist
Gulzar,0yRC5n90spXG0d3aiDQ0vB,1571909.0,"bollywood, ghazal, desi, hindi pop",66.0,artist
Young M.A,50co4Is1HCEo8bhOyUWKpn,12450209.0,"rap, melodic rap, trap",84.0,artist
Luciano Pavarotti,0Y8KmFkKOgJybpVobn1onU,1107007.0,"opera, classical, canzone napoletana",62.0,artist
The Cinematic Orchestra,32ogthv0BdaSMPml02X9YB,756628.0,"nu jazz, downtempo",61.0,artist
FAST BOY,56Qz2XwGj7FxnNKrfkWjnb,58864.0,,62.0,artist
Lali,4YgUVg4p7xtMOrOS4GjiJZ,472557.0,"bollywood, hindi pop, desi",69.0,artist
Adie,6V394G6torkxVfqL39qEgK,729.0,"koplo, dangdut, sholawat",7.0,artist
Paul Kalkbrenner,0rasA5Z5h1ITtHelCpfu9R,1345033.0,"minimal techno, electro",67.0,artist
Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,2186929.0,"r&b, neo soul",60.0,artist
Yung Joc,23LbwefIODbyGdRbAz3urj,875885.0,"crunk, southern hip hop",63.0,artist
Laylow,0LnhY2fzptb0QEs5Q5gM7S,874753.0,"french rap, moroccan rap",61.0,artist
Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,2838260.0,k-pop,63.0,artist
Simba La Rue,2PEMswqQspTSsAltdeF5kO,1131933.0,italian trap,69.0,artist
Sam Haft,3osxpNwDgRAPs3aZZNsdV8,108819.0,,75.0,artist
Leiva,5Hsv8dUHHOdnn72q4XIVz7,882876.0,,66.0,artist
BJ The Chicago Kid,07d5etnpjriczFBB8pxmRe,463177.0,,57.0,artist
Shakthisree Gopalan,7zAp0JbkavFg2rcMGvANtP,1956880.0,"tamil pop, kollywood",66.0,artist
Rebelution,2WjvvwAX0mdWwq3aFuUdtc,919006.0,"reggae, reggae rock, roots reggae",60.0,artist
Hollow Coves,7IAFAOtc9kTYNTizhLSWM6,808254.0,indie folk,65.0,artist
Timbiriche,1FbygZnWsyUjzjTGLhWVlO,1875755.0,"latin pop, retro pop",61.0,artist
ACRAZE,4pnp4w9g30yLfVIAFnZMRd,157117.0,tech house,60.0,artist
Hoodie Allen,382aq8Pij5V2nE2JMHMoxl,676572.0,,55.0,artist
Sam Fischer,6L1XC7NrmgWRlwAeLJvVtA,342574.0,,56.0,artist
Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,576608.0,country,60.0,artist
Against The Current,6yhD1KjhLxIETFF7vIRf8B,537871.0,pop punk,61.0,artist
Crush,02vrwnrNEeDRV96o9iPSYP,655820.0,slowcore,62.0,artist
Loyle Carner,4oDjh8wNW5vDHyFRrDYC4k,826444.0,"jazz rap, indie soul",65.0,artist
Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,1788184.0,,61.0,artist
MC Rick,1mvpEXClANunyiHFtAXCxt,1699296.0,"brazilian funk, funk de bh, trap funk",66.0,artist
Parov Stelar,65EXuYHVoehCKqp0kOS6px,1108120.0,"electro swing, swing music, nu jazz",61.0,artist
Diego Verdaguer,2UFqwY8A3PLcx8pAkg9g5P,1951537.0,"mariachi, ranchera",66.0,artist
Eraserheads,7374lH6kwx9uQATYQ9H3Cp,5272279.0,"opm, pinoy rock, pinoy alternative, harana, p-pop, kundiman",64.0,artist
Chaka Khan,6mQfAAqZGBzIfrmlZCeaYT,1801398.0,,63.0,artist
Bresh,3L7L7o7SKkWI8wsU43ycRl,314.0,,11.0,artist
Caloncho,2z3KntXLyEF5Lvz1kpdBoA,917956.0,"latin indie, mexican indie, latin alternative",61.0,artist
Charlie Wilson,6CxZzQFUTM6AzgluGwtq5w,1167004.0,sexy drill,62.0,artist
Los Cafres,2ST5XwWB4uXGKk2NXP8DUI,1497992.0,"spanish-language reggae, reggae, roots reggae, argentine rock, rock en español",62.0,artist
"Sergio Vega ""El Shaka""",5YNi3BopLa4XtYRtzML80L,2053674.0,"banda, norteño, grupera",65.0,artist
Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,909569.0,"alternative r&b, neo soul",59.0,artist
LXNGVX,5IpS1TN1Crp8Ym4zjiIrtK,619461.0,"phonk, brazilian phonk",68.0,artist
Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,1728013.0,,58.0,artist
Landon Cube,04ei5kNgmDuNAydFhhIHnD,395375.0,,54.0,artist
Izi,5XPrniVXXXD0021qH0ed6b,3551.0,canzone napoletana,13.0,artist
Massimo Pericolo,1El4YQA8oCXX7ynFSxRTFq,689384.0,italian trap,61.0,artist
Solange,2auiVi8sUZo17dLy1HwrTU,2171102.0,"alternative r&b, neo soul",59.0,artist
Bonn,1TfSVLC8KtuIo6uWNqCbqU,244.0,,5.0,artist
Todah Music,1A5kGvmKIVtX7NhcbtTZJY,106687.0,"gospel, pentecostal, worship, brazilian gospel, devotional",69.0,artist
Los Panchos,3Ker27Wbb9OcUHGs54JIAz,1056700.0,bolero,64.0,artist
Paula Fernandes,1nca3OA1kKCpP6aPJcBL92,1418029.0,"sertanejo, sertanejo tradicional, sertanejo universitário",61.0,artist
Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,1748009.0,,62.0,artist
Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,1638074.0,,58.0,artist
AndrÃ© 3000,,,,,
Jamby El Favo,128ftF9X7Kd7Di2fq3wYVs,1968218.0,trap latino,65.0,artist
Kubi Producent,0WDJa0qnagyOnMaiD26wht,310730.0,,64.0,artist
Wolfine,2OnKRchqP7tT0FzTvWIFI7,1453497.0,reggaeton,57.0,artist
Pretenders,0GByy3DcfbQwDvXGCWmzv9,1684592.0,,63.0,artist
Toosii,6BH1xcDkwbbyrLMUKECsW1,2347896.0,,63.0,artist
Pawan Singh,1T7MiVJ2MJlR5GKi11w4VT,2020281.0,"bhojpuri pop, bhojiwood",73.0,artist
Niro,1wAtSe79kItIb9nf5EhI2Q,1480778.0,"french rap, pop urbaine",66.0,artist
3OH!3,0FWzNDaEu9jdgcYTbcOa4F,1068926.0,,62.0,artist
Nicole Scherzinger,40xbWSB4JPdOkRyuTDy1oP,2370234.0,,60.0,artist
Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,2321608.0,post-grunge,64.0,artist
Gojira,0GDGKpJFhVpcjIGF8N6Ewt,1790958.0,"groove metal, progressive metal, metal, death metal, djent",64.0,artist
Bellakath,4yjm4SvYqC5FFuLbB6TyHr,1790555.0,"reggaeton mexa, reggaeton, neoperreo",66.0,artist
Culture Club,6kz53iCdBSqhQCZ21CoLcc,1798700.0,,62.0,artist
Veysel,4VuARVJiWGsH2msKTdsKdQ,982833.0,german hip hop,61.0,artist
Konshens,3nwYsifpwrKmCIpw4i0HDW,544541.0,"dancehall, soca, riddim, ragga, reggae, shatta",64.0,artist
Loredana,2Im8m4STDBosjfmb5hmP80,1084752.0,german hip hop,56.0,artist
kent,3E8lSD4uA3IIFzogggovqi,156.0,dub techno,15.0,artist
Vengaboys,0cwmNvclzPd8mQnoHuIksj,583644.0,"eurodance, europop",63.0,artist
Gloria Gaynor,6V6WCgi7waF55bJmylC4H5,1192446.0,disco,63.0,artist
