artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Flo Milli,1572297.0,nan,67.0,artist,"2,469.5",1.234,"1,478.8","1,259.1",1594222.0,12.0,7.0
Arizona Zervas,818430.0,nan,60.0,artist,"2,466.2",0.283,"2,419.1","2,304.3",2398907.0,16.0,5.0
I Prevail,1871849.0,"metalcore, metal",68.0,artist,"2,465.9",1.06,"2,324.5","2,149.6",709386.0,15.0,0.0
Maite Perroni,1189329.0,latin pop,66.0,artist,"2,465.5",0.915,390.1,96.7,18735.0,15.0,1.0
Rainbow Kitten Surprise,1375741.0,nan,71.0,artist,"2,463.2",1.554,"2,463.2","2,436.9",2664880.0,15.0,5.0
The Greatest Showman Ensemble,379322.0,musicals,64.0,artist,"2,458.1",0.634,20.2,20.2,0.0,10.0,0.0
Ella Eyre,865403.0,nan,63.0,artist,"2,457.6",0.529,631.5,605.8,341685.0,9.0,6.0
Roberto Carlos,6949174.0,"mpb, brega, bolero",69.0,artist,"2,452.8",1.216,"2,394.1","2,258.7",258321.0,15.0,1.0
Lalo Ebratt,1899191.0,reggaeton,62.0,artist,"2,449.9",0.506,641.8,2.3,81623.0,6.0,3.0
Arcade Fire,2399063.0,"indie rock, baroque pop",63.0,artist,"2,447.6",0.518,"2,447.6","2,316.6",2925961.0,15.0,10.0
Method Man,2361830.0,"east coast hip hop, old school hip hop, hip hop, hardcore hip hop",66.0,artist,"2,445.4",0.792,933.4,251.2,1704759.0,12.0,1.0
Soundgarden,5102163.0,"grunge, post-grunge, hard rock",69.0,artist,"2,444.9",1.165,"2,444.9","2,439.6",2569748.0,16.0,6.0
Waka Flocka Flame,2859528.0,nan,69.0,artist,"2,442.6",1.558,"1,653.8",293.9,2196768.0,14.0,0.0
070 Shake,693292.0,nan,69.0,artist,"2,441.7",1.286,600.7,382.3,857157.0,12.0,9.0
The Temptations,3288703.0,"motown, classic soul, soul",65.0,artist,"2,441.7",0.643,"2,385.2","2,377.8",1348059.0,16.0,4.0
Kina Grannis,524947.0,acoustic pop,58.0,artist,"1,511.1",0.256,"1,030.6","1,011.3",286023.0,14.0,2.0
Blxst,577889.0,nan,65.0,artist,"2,431.5",0.82,"1,227.9",439.6,599059.0,12.0,4.0
Pink Sweat$,1862784.0,nan,61.0,artist,"2,426.5",0.433,"2,198.4","1,897.6",1595069.0,14.0,8.0
Javed Ali,12453984.0,"sufi, bollywood, hindi pop, qawwali, desi, desi pop",72.0,artist,"2,421.6",2.668,"1,035.8",546.7,280822.0,10.0,0.0
Vacations,1492446.0,nan,69.0,artist,"2,421.5",1.347,"2,418.9","2,414.8",718449.0,15.0,3.0
Rkomi,1435659.0,italian trap,65.0,artist,"2,421.3",0.742,"1,568.3",581.1,2163897.0,16.0,4.0
That Mexican OT,1286133.0,nan,69.0,artist,"1,293.4",1.195,"1,147.7",443.6,514752.0,14.0,1.0
Dharius,3331080.0,"mexican hip hop, latin hip hop, electro corridos",65.0,artist,"1,647.8",0.864,866.4,598.0,122696.0,12.0,2.0
Descemer Bueno,99709.0,latin,65.0,artist,"2,411.7",0.671,73.2,3.8,32855.0,9.0,1.0
Thaman S,10187443.0,"tollywood, telugu pop, tamil dance, tamil pop, kollywood, kannada pop",74.0,artist,"2,410.9",2.496,"1,540.3",62.9,51966.0,1.0,0.0
Bedoes 2115,1716998.0,nan,68.0,artist,"2,408.1",1.125,"1,257.9",10.6,3822939.0,27.0,0.0
The All-American Rejects,3139176.0,"pop punk, emo",68.0,artist,"2,406.2",1.075,"2,406.2","2,406.2",2208320.0,17.0,15.0
The Doobie Brothers,2857775.0,"yacht rock, classic rock, soft rock, southern rock",68.0,artist,"2,404.2",1.312,"2,404.2","2,383.0",1677494.0,15.0,1.0
AUDREY NUNA,521811.0,nan,87.0,artist,"2,403.5",12.714,163.7,108.7,168244.0,11.0,7.0
Brantley Gilbert,3029913.0,"country, country rock, country hip hop, acoustic country",64.0,artist,"2,403.4",0.553,"2,204.2","1,756.7",310387.0,15.0,7.0
Night Lovell,1520428.0,"emo rap, horrorcore, trap metal",65.0,artist,"2,402.2",0.672,"2,010.5","1,678.9",2413318.0,14.0,9.0
Upchurch,1924115.0,"country hip hop, country",63.0,artist,"2,401.9",0.456,"2,063.8","1,502.2",632647.0,15.0,0.0
Brad Paisley,2901233.0,country,65.0,artist,"2,397.8",0.699,"2,250.0","1,658.3",1047151.0,15.0,1.0
Brett Young,1252797.0,country,64.0,artist,"2,396.6",0.653,"2,234.7","2,173.1",822430.0,14.0,9.0
Astrid S,1379875.0,norwegian pop,63.0,artist,"2,305.6",0.485,"1,569.2","1,396.6",1079930.0,14.0,0.0
Keyshia Cole,4343795.0,r&b,70.0,artist,"2,394.7",1.691,"1,916.0","1,282.9",2283402.0,16.0,10.0
Cults,1262605.0,nan,67.0,artist,"2,390.6",0.924,"1,628.6","1,626.2",607007.0,10.0,8.0
Isabel LaRosa,2582728.0,nan,71.0,artist,"2,389.4",1.753,"2,389.4","2,384.8",694109.0,10.0,4.0
Chris Tomlin,2165710.0,"christian, worship, ccm, pop worship, christian country",69.0,artist,"2,385.6",1.297,"2,052.7","1,727.5",2844624.0,15.0,2.0
Ramin Djawadi,719560.0,soundtrack,66.0,artist,"2,380.2",0.656,"2,378.0","2,196.5",143697.0,15.0,3.0
Darius Rucker,2779015.0,country,66.0,artist,"2,377.9",0.903,"2,197.7","2,141.1",507509.0,13.0,6.0
Grupo Laberinto,1263164.0,"corrido, norteño, ranchera, banda",71.0,artist,"2,376.0",2.045,"2,317.0","2,308.2",53202.0,15.0,0.0
Jamiroquai,2761599.0,acid jazz,70.0,artist,"2,375.2",1.4,"2,358.6","2,250.8",871455.0,15.0,8.0
Lary Over,5571353.0,"trap latino, trap, dembow, reggaeton",64.0,artist,"2,372.1",0.668,800.2,39.7,404828.0,9.0,0.0
Sam Cooke,1868099.0,"motown, soul, classic soul",66.0,artist,"2,369.2",0.822,"2,342.8","2,313.6",2501305.0,17.0,9.0
Jimmy Eat World,1804000.0,"emo, pop punk",66.0,artist,"2,368.4",0.625,"2,368.4","2,335.1",1355455.0,15.0,9.0
John Martin,97437.0,nan,66.0,artist,"2,368.3",0.825,60.4,43.4,5029.0,1.0,1.0
Godsmack,3694195.0,"alternative metal, nu metal, hard rock, rap metal, metal",67.0,artist,"2,361.2",0.924,"2,351.6","2,351.6",444989.0,14.0,10.0
Survivor,1410401.0,nan,67.0,artist,"2,359.5",0.969,"2,359.5","2,359.5",3311649.0,7.0,7.0
Surf Curse,1753502.0,indie,68.0,artist,"2,346.1",1.156,"2,346.1","2,326.9",944109.0,14.0,2.0
Keri Hilson,2143412.0,nan,69.0,artist,"2,345.7",1.437,862.9,357.7,840143.0,15.0,3.0
Mata,7618.0,batak,8.0,artist,"2,343.5",2.116,"1,759.3",822.7,2336775.0,8.0,0.0
Ludwig van Beethoven,5724303.0,"classical, classical piano, chamber music",71.0,artist,"2,338.9",1.018,"2,238.7",nan,191659.0,13.0,2.0
Crystal Castles,3304437.0,"witch house, electroclash, new rave, alternative dance",70.0,artist,"2,338.5",1.559,"2,193.7","1,841.0",1615987.0,15.0,9.0
Riton,161424.0,house,62.0,artist,"2,231.6",0.351,"2,163.5",nan,843779.0,12.0,8.0
Kid Rock,21114811.0,"k-pop, noise music",84.0,artist,"2,331.8",0.683,"2,085.9","1,787.2",1595027.0,13.0,2.0
Billy Ray Cyrus,307901.0,nan,61.0,artist,"2,329.6",0.496,307.1,278.2,233075.0,7.0,2.0
Hannah Montana,4737791.0,nan,62.0,artist,"1,516.8",0.494,"1,513.5","1,393.3",1134077.0,13.0,4.0
Leo Dan,4307215.0,"ranchera, bolero, mariachi",70.0,artist,"2,329.4",1.543,"2,322.8","1,620.8",32293.0,15.0,3.0
Cypress Hill,2385368.0,"west coast hip hop, old school hip hop, rap rock, hip hop",65.0,artist,"2,327.7",0.738,"2,249.1","1,793.6",1635329.0,15.0,7.0
Coez,2291758.0,indie,66.0,artist,"2,324.8",0.942,"1,589.5","1,342.9",1025970.0,15.0,2.0
Anuv Jain,8313186.0,"indian indie, hindi indie, hindi pop",74.0,artist,"2,323.5",3.086,"2,323.5","2,161.1",1806179.0,6.0,2.0
Pooh Shiesty,2143859.0,nan,68.0,artist,"2,323.1",1.163,"1,456.2",431.5,1695373.0,14.0,4.0
Baby Rasta,2517074.0,reggaeton,70.0,artist,"2,322.6",1.682,211.9,14.6,14883.0,1.0,0.0
Estelle,388686.0,nan,65.0,artist,"1,867.6",0.777,"1,101.3",68.1,7379186.0,6.0,4.0
American Authors,1647915.0,nan,62.0,artist,"1,992.0",0.404,"1,982.4","1,954.2",1342248.0,16.0,8.0
LP,170147.0,nan,52.0,artist,"2,314.8",0.669,"2,235.8","2,223.4",2791960.0,7.0,0.0
Stone Temple Pilots,4002597.0,"grunge, alternative rock, post-grunge, rock",69.0,artist,"2,312.5",1.131,"2,312.5","2,312.5",1430202.0,15.0,2.0
Matchbox Twenty,2692575.0,post-grunge,67.0,artist,"2,308.3",0.934,"2,308.3","2,307.1",2205196.0,16.0,5.0
Dustin Lynch,2553456.0,"country, acoustic country",64.0,artist,"2,307.1",0.577,"2,192.1","1,740.8",377175.0,15.0,4.0
Yxng Bane,435449.0,"afroswing, grime, uk grime, uk r&b",53.0,artist,"2,303.2",0.374,343.8,199.9,448142.0,8.0,3.0
Genesis,3746081.0,"progressive rock, art rock",69.0,artist,"2,302.9",1.316,"2,302.9","2,294.3",449896.0,4.0,0.0
Elliott Smith,1352878.0,singer-songwriter,65.0,artist,"1,390.8",0.77,"1,383.6","1,382.6",2507376.0,16.0,10.0
Dhvani Bhanushali,6039430.0,"bollywood, hindi pop, desi pop, desi",64.0,artist,"1,665.6",0.689,270.4,6.3,64421.0,6.0,1.0
James TW,1368487.0,nan,58.0,artist,"2,216.3",0.261,"2,174.0","2,171.9",695269.0,13.0,10.0
James Taylor,2874718.0,"folk rock, singer-songwriter, soft rock",65.0,artist,"2,301.8",0.701,"2,125.2","2,072.2",889207.0,9.0,6.0
Kendo Kaponi,1274601.0,"trap latino, reggaeton",66.0,artist,"1,570.0",0.887,276.8,103.1,226480.0,11.0,3.0
Neil Diamond,3249347.0,nan,66.0,artist,"2,298.4",0.891,"2,295.9","2,248.8",1185440.0,15.0,3.0
Boyz II Men,3622123.0,"new jack swing, r&b, quiet storm",68.0,artist,"2,298.0",1.118,"1,822.3","1,754.2",2142416.0,15.0,3.0
DIVINE,406.0,nan,56.0,artist,"1,542.9",0.669,"1,175.0",465.3,1051952.0,8.0,0.0
Jonita Gandhi,1917328.0,"bollywood, tamil pop, kollywood, hindi pop, desi, tamil dance",71.0,artist,"2,297.4",1.42,50.5,6.7,47229.0,5.0,1.0
Kidd Keo,3001729.0,"trap, argentine trap",67.0,artist,"2,296.5",0.989,"1,891.9","1,267.4",1948003.0,15.0,2.0
Etta James,2003573.0,"soul, jazz blues, soul blues, blues, vocal jazz",68.0,artist,"2,296.5",1.128,"2,289.0","2,263.7",1235153.0,15.0,7.0
No Te Va Gustar,2646005.0,"argentine rock, murga, latin rock, rock en español, latin alternative",68.0,artist,"2,296.4",1.086,"2,216.8","1,512.8",18965.0,14.0,0.0
Olivia Dean,1653870.0,pop soul,89.0,artist,"2,294.7",20.219,"2,188.8","2,092.1",808681.0,14.0,12.0
Ati242,3509852.0,turkish hip hop,74.0,artist,"2,294.6",3.009,"1,943.2","1,742.1",1680133.0,14.0,5.0
Pinguini Tattici Nucleari,2328912.0,nan,67.0,artist,"2,293.0",0.995,"2,048.1","2,009.9",761478.0,15.0,8.0
Gregory Alan Isakov,1154680.0,"indie folk, folk, folk pop",71.0,artist,"2,291.1",1.601,"2,207.3","2,207.3",743045.0,14.0,6.0
FINNEAS,2361673.0,nan,70.0,artist,"2,290.6",1.298,"1,700.3","1,697.9",1839448.0,12.0,6.0
Martin Jensen,1260428.0,nan,57.0,artist,"2,288.9",0.199,"1,605.0",999.6,208097.0,10.0,8.0
Ricky Montgomery,2408107.0,nan,68.0,artist,"2,287.8",1.198,"2,199.1","2,096.2",2221161.0,13.0,6.0
William Singe,625311.0,nan,56.0,artist,"1,402.7",0.203,241.8,239.9,635798.0,14.0,1.0
Steely Dan,2530316.0,"yacht rock, classic rock",68.0,artist,"2,285.9",0.996,"2,283.4","2,282.2",2280694.0,18.0,11.0
Los Fabulosos Cadillacs,3391736.0,"rock en español, latin rock, ska, argentine rock, latin alternative, mexican ska, murga",66.0,artist,"2,285.8",0.88,"2,281.3","2,281.3",83197.0,16.0,8.0
Motive,205.0,nan,6.0,artist,"2,276.7",3.127,"1,849.8","1,403.1",1251823.0,10.0,0.0
Gabriela Rocha,8916133.0,"gospel, worship, brazilian gospel, devotional",69.0,artist,"2,276.2",1.306,"1,691.2","1,506.5",0.0,13.0,2.0
A Tribe Called Quest,2406420.0,"jazz rap, east coast hip hop, hip hop, old school hip hop",65.0,artist,"2,274.3",0.675,"2,272.5","1,756.2",4896747.0,15.0,0.0
Connor Price,1749234.0,nan,71.0,artist,"2,273.0",1.497,"1,764.3",513.1,363873.0,13.0,2.0
Forrest Frank,2313284.0,"christian, christian pop, christian hip hop, worship, gospel r&b",78.0,artist,"1,861.8",3.28,"1,679.6",851.2,770420.0,15.0,6.0
Mario,4005680.0,r&b,69.0,artist,"2,272.4",1.195,"2,189.0","2,081.5",2806484.0,3.0,2.0
Franz Ferdinand,2997907.0,indie rock,68.0,artist,"2,272.1",0.95,"2,272.1","2,258.6",2794359.0,19.0,13.0
Nagalli,475462.0,"brazilian trap, trap, trap funk, brazilian hip hop",70.0,artist,"2,270.8",1.738,315.4,nan,57336.0,8.0,0.0
Maverick City Music,2890378.0,"worship, gospel, christian",71.0,artist,"2,270.0",1.476,"1,599.9",25.1,2273356.0,15.0,0.0
Billy Currington,2762084.0,"country, acoustic country",65.0,artist,"2,269.4",0.702,"2,207.2","2,198.5",501377.0,15.0,5.0
Baco Exu do Blues,4251451.0,"brazilian hip hop, brazilian trap",68.0,artist,"2,267.5",1.064,"1,695.2",863.6,509653.0,15.0,0.0
King Gnu,4088821.0,"j-pop, anime, j-rock",69.0,artist,"2,261.8",1.212,"2,261.8","2,261.8",78017.0,3.0,1.0
Bad Omens,2006622.0,metalcore,75.0,artist,"2,261.5",2.751,"2,191.4","2,053.5",1173717.0,14.0,8.0
Cordae,2110604.0,nan,63.0,artist,"2,255.5",0.5,"1,546.6",790.4,1834786.0,11.0,1.0
Tom Walker,1347306.0,nan,62.0,artist,"2,254.0",0.444,"1,991.6","1,819.4",2455872.0,17.0,12.0
Bonnie Tyler,2422661.0,nan,69.0,artist,"2,252.3",1.025,"2,172.0","2,151.7",46233448.0,23.0,15.0
Maggie Rogers,1276730.0,nan,66.0,artist,"2,252.1",0.779,"1,828.1","1,790.5",1646899.0,15.0,10.0
Kenny Loggins,1263665.0,yacht rock,65.0,artist,"2,249.0",0.656,"2,199.8","2,084.5",1474583.0,14.0,9.0
Takeoff,2316395.0,nan,64.0,artist,"2,248.2",0.634,689.0,668.6,803577.0,5.0,4.0
Sage The Gemini,922312.0,hyphy,62.0,artist,"2,247.7",0.472,"1,118.9",565.0,2249976.0,13.0,6.0
BABYMETAL,2740373.0,j-rock,68.0,artist,"1,458.8",0.99,"1,087.8",823.2,339226.0,4.0,4.0
Ratatat,607119.0,nan,64.0,artist,"2,246.6",0.704,473.7,472.1,36553.0,4.0,2.0
Chase & Status,1204564.0,"drum and bass, jungle",67.0,artist,"1,838.3",0.877,"1,600.8",142.7,406082.0,15.0,10.0
Koba LaD,4132021.0,"french rap, pop urbaine",65.0,artist,"2,243.3",0.698,"1,584.3",742.1,1427781.0,15.0,11.0
Erykah Badu,3246182.0,"neo soul, r&b",68.0,artist,"2,242.4",1.01,"1,738.3","1,622.7",2517006.0,13.0,4.0
CHVRCHES,1406753.0,synthpop,60.0,artist,"2,241.6",0.377,"1,438.4","1,289.7",1508792.0,17.0,13.0
Young the Giant,1705806.0,nan,65.0,artist,"2,241.3",0.697,"2,241.3","2,232.8",1194824.0,15.0,14.0
The Alchemist,899367.0,"alternative hip hop, jazz rap, experimental hip hop, boom bap",72.0,artist,"2,241.2",1.629,782.3,113.3,161841.0,2.0,0.0
Curren$y,1064540.0,southern hip hop,60.0,artist,"1,327.8",0.316,867.6,221.0,978986.0,15.0,0.0
Masoom Sharma,7028172.0,haryanvi pop,80.0,artist,"2,234.1",5.893,"1,905.2",226.6,38295.0,3.0,0.0
Antonio Vivaldi,2723260.0,classical,70.0,artist,"2,233.7",1.293,"2,213.0",nan,6557.0,15.0,0.0
Simply Red,2772146.0,nan,70.0,artist,"2,231.2",1.372,"2,229.1","2,116.0",673242.0,16.0,6.0
MERO,244.0,nan,5.0,artist,"2,229.7",1.213,"1,525.6","1,132.0",2985845.0,12.0,0.0
AnnenMayKantereit,2188112.0,"german indie, german pop, german indie pop",66.0,artist,"2,229.0",0.854,"2,155.2","1,729.4",831457.0,14.0,8.0
LATIN MAFIA,1816149.0,latin r&b,75.0,artist,"2,055.0",2.401,"1,887.9","1,464.4",335985.0,8.0,2.0
HAIM,1436872.0,nan,65.0,artist,"2,227.2",0.587,"1,534.2","1,387.7",1390324.0,16.0,0.0
Capital Cities,998832.0,nan,66.0,artist,"2,221.1",0.616,"2,219.0","2,173.1",577559.0,18.0,17.0
Yelawolf,2365612.0,"country hip hop, southern hip hop",65.0,artist,"2,214.8",0.65,"1,731.9","1,211.9",3285359.0,14.0,5.0
Beck,926617.0,nan,68.0,artist,"2,210.9",0.58,"2,005.4","1,947.8",785760.0,1.0,0.0
DannyLux,2172590.0,"sad sierreño, corridos tumbados, sierreño, corrido, música mexicana, electro corridos",69.0,artist,"2,106.5",1.441,816.1,673.5,125059.0,3.0,0.0
Brenda Lee,466336.0,christmas,65.0,artist,"2,207.2",1.57,"2,206.6","2,206.1",330575.0,15.0,3.0
Elefante,2575465.0,"rock en español, latin rock, mexican rock, latin pop",69.0,artist,"2,204.4",1.474,"2,184.8","2,181.2",49139.0,7.0,0.0
GoldLink,940464.0,nan,62.0,artist,"2,197.1",0.495,"1,702.9",163.2,2341129.0,15.0,5.0
Zacari,128116.0,nan,65.0,artist,"2,196.9",0.694,129.3,54.9,251140.0,4.0,3.0
MIKA,63509.0,"swedish pop, bisrock",38.0,artist,"2,193.2",0.693,"2,112.6","1,898.5",1074275.0,4.0,3.0
Mike Perry,1408027.0,tropical house,57.0,artist,"2,132.3",0.192,"1,766.1",135.0,379808.0,11.0,2.0
Grupo Niche,4537755.0,"salsa, merengue",70.0,artist,"2,192.2",1.807,"2,186.4","2,176.4",48351.0,15.0,1.0
Tommy Richman,940348.0,nan,69.0,artist,"2,191.3",0.935,"1,930.7","1,903.5",1023977.0,12.0,6.0
John Travolta,221986.0,musicals,64.0,artist,"1,592.5",0.703,"1,435.9",64.1,2838551.0,12.0,0.0
Olivia Newton-John,1795861.0,nan,67.0,artist,"2,188.1",1.257,879.6,800.6,825317.0,12.0,4.0
Melim,5313906.0,"mpb, brazilian pop, nova mpb",63.0,artist,"2,187.5",0.55,"1,822.3","1,674.0",11693.0,2.0,2.0
Jimmy Buffett,1318605.0,nan,65.0,artist,"2,187.3",0.628,"1,208.8","1,163.2",1263525.0,15.0,0.0
George Harrison,3078340.0,nan,67.0,artist,"2,183.6",0.962,"2,177.7","2,177.3",1591984.0,15.0,2.0
Em Beihold,680028.0,nan,67.0,artist,"2,182.8",0.943,649.5,648.0,431461.0,10.0,1.0
Lauren Spencer Smith,1770290.0,nan,68.0,artist,"1,716.5",1.061,"1,711.7","1,669.4",1233825.0,15.0,5.0
Simone & Simaria,5392944.0,"sertanejo, sertanejo universitário, forró, arrocha, brazilian pop",60.0,artist,"2,182.8",0.445,"1,479.0",893.0,0.0,8.0,2.0
Jory Boy,2042286.0,"reggaeton, trap latino",71.0,artist,"2,182.5",2.154,884.4,95.9,158883.0,9.0,1.0
Chuck Berry,2215056.0,"rockabilly, rock and roll",64.0,artist,"2,181.0",0.595,"2,181.0","2,172.2",1230052.0,15.0,5.0
Hillsong Young & Free,1379037.0,"worship, christian, cedm, pop worship, christian pop",59.0,artist,"1,455.2",0.3,"1,380.8",348.0,747983.0,18.0,0.0
TAYA,200478.0,"worship, christian, pop worship, gospel",66.0,artist,"2,180.9",0.878,71.4,68.4,33666.0,4.0,0.0
Crookers,85105.0,italian trap,58.0,artist,"2,178.0",0.686,58.9,10.6,95325.0,11.0,2.0
Paloma Faith,1502540.0,nan,65.0,artist,"2,175.8",0.72,"1,675.8","1,449.8",1423655.0,13.0,5.0
Lloyd,2784140.0,r&b,70.0,artist,"2,173.8",1.711,"1,396.5",658.0,1621025.0,1.0,0.0
Hev Abi,4767047.0,"pinoy hip hop, pinoy r&b, opm, p-pop",68.0,artist,"2,171.4",1.254,"1,355.7","1,094.5",1598663.0,13.0,0.0
Flow G,3926630.0,"pinoy hip hop, pinoy r&b, opm, p-pop",68.0,artist,"1,891.0",1.308,709.3,442.6,1208138.0,12.0,0.0
Alexis y Fido,5357155.0,"reggaeton, urbano latino",67.0,artist,"2,167.8",1.078,"1,793.9","1,124.9",100131.0,12.0,2.0
Lennon Stella,396934.0,nan,57.0,artist,"2,167.1",0.233,913.4,626.3,717374.0,14.0,11.0
Arthur Nery,8404228.0,"opm, harana, p-pop, pinoy r&b, kundiman, pinoy indie",72.0,artist,"2,166.4",2.048,"1,983.8","1,714.2",437136.0,14.0,1.0
Duke Dumont,796995.0,house,66.0,artist,"2,164.9",0.811,"2,076.6","1,097.7",832750.0,15.0,8.0
BIA,661.0,nan,7.0,artist,"2,162.2",0.608,545.6,206.2,1102772.0,4.0,0.0
Azet,729.0,"koplo, dangdut, sholawat",7.0,artist,"2,157.8",1.166,"1,607.5",625.2,2360895.0,17.0,4.0
The Verve,2746806.0,"britpop, shoegaze",69.0,artist,"2,157.0",1.068,"2,157.0","2,156.1",1085790.0,14.0,6.0
GAYLE,669410.0,nan,58.0,artist,"1,664.9",0.241,"1,614.1","1,547.1",813142.0,5.0,4.0
Los Plebes del Rancho de Ariel Camacho,4648352.0,"banda, corrido, sierreño, norteño, música mexicana",68.0,artist,"2,151.8",1.325,"2,129.9","1,743.1",136232.0,15.0,0.0
Lola Young,1476148.0,nan,78.0,artist,"2,150.9",3.311,"1,525.9","1,521.3",895910.0,13.0,9.0
James Hype,496787.0,"house, tech house",69.0,artist,"2,146.3",1.264,"1,821.8",195.3,156828.0,13.0,5.0
Men I Trust,2333235.0,"bedroom pop, indie pop",69.0,artist,"2,141.1",1.334,"2,141.1","2,076.1",766382.0,15.0,4.0
Pesado,2605424.0,"norteño, grupera, banda, tejano, cumbia norteña, ranchera",68.0,artist,"2,140.3",1.345,"2,126.4","1,828.0",16056.0,11.0,0.0
Mecano,2126280.0,"rock en español, latin pop",66.0,artist,"1,793.5",0.779,"1,793.5","1,791.6",304123.0,15.0,3.0
Fabri Fibra,1675582.0,italian trap,66.0,artist,"2,136.9",0.89,"1,118.5",662.7,1642176.0,16.0,2.0
Pet Shop Boys,2202459.0,"synthpop, new wave",69.0,artist,"2,127.2",1.21,"2,082.7","1,978.3",646555.0,14.0,2.0
Soft Cell,795666.0,"synthpop, new wave",62.0,artist,"1,239.2",0.484,"1,239.2","1,205.2",2006183.0,18.0,10.0
Moira Dela Torre,10604714.0,"opm, p-pop, harana, pinoy indie, kundiman",64.0,artist,"2,126.7",0.63,"1,660.4","1,228.4",4364410.0,15.0,6.0
MadeinTYO,1031673.0,nan,55.0,artist,"2,026.6",0.157,"1,289.1",717.8,3711297.0,14.0,4.0
Edwin Luna y La Trakalosa de Monterrey,4529968.0,"banda, norteño",66.0,artist,"2,124.7",1.046,"2,028.2","1,863.1",12406.0,15.0,4.0
Young Cister,767036.0,"chilean trap, reggaeton chileno, chilean mambo",73.0,artist,"1,867.4",2.388,982.1,427.1,76130.0,6.0,0.0
Deep Purple,5996459.0,"hard rock, classic rock, rock",65.0,artist,"2,123.5",0.749,"2,123.5","2,099.7",929426.0,14.0,1.0
Ghali,3344470.0,italian trap,64.0,artist,"2,122.6",0.637,"1,504.1","1,181.8",3400499.0,14.0,8.0
Nikhita Gandhi,1115570.0,"bollywood, hindi pop",69.0,artist,"2,120.7",1.445,36.0,2.4,35481.0,3.0,0.0
Last Child,13864977.0,"indonesian pop, indonesian rock, pop punk",70.0,artist,"2,120.1",1.651,"2,096.2","1,830.3",21567.0,1.0,0.0
Myles Smith,1335268.0,nan,75.0,artist,"2,117.4",2.765,"2,048.3","2,017.3",366759.0,12.0,3.0
Caetano Veloso,2606604.0,"mpb, bossa nova, samba",67.0,artist,"2,116.0",0.989,"1,643.8","1,156.9",120400.0,12.0,0.0
Brandon Lake,1544986.0,"worship, christian, ccm",75.0,artist,"2,063.6",2.757,920.7,759.6,988577.0,13.0,2.0
C-Kan,156.0,dub techno,15.0,artist,"2,111.9",1.257,"1,429.1",557.5,173139.0,12.0,0.0
Fitz and The Tantrums,1011128.0,nan,65.0,artist,"2,109.4",0.717,"2,064.0","2,050.1",1007371.0,15.0,2.0
Nate Ruess,356085.0,nan,65.0,artist,"2,106.3",0.645,113.5,110.0,138417.0,14.0,0.0
The Chicks,1547063.0,country,65.0,artist,"2,102.3",0.705,"1,868.2","1,868.2",1439649.0,15.0,2.0
Smash Mouth,1199670.0,nan,65.0,artist,"2,100.4",0.559,"2,096.3","2,070.0",3963700.0,13.0,6.0
Boef,1432646.0,nan,61.0,artist,"2,099.6",0.417,"1,034.5",535.0,2034091.0,13.0,2.0
RBD,4522.0,nan,19.0,artist,"2,099.6",0.846,"2,099.6",54.2,261032.0,13.0,0.0
Neo Pistea,1537149.0,"argentine trap, trap",63.0,artist,"1,206.9",0.516,295.5,26.5,621737.0,6.0,0.0
L-Gante,2373371.0,"rkt, turreo, argentine trap",61.0,artist,"1,545.4",0.376,233.3,16.7,78907.0,5.0,0.0
Indila,2558256.0,french pop,70.0,artist,"2,096.4",1.511,"1,950.0","1,800.4",4660250.0,12.0,10.0
Omar Apollo,1132805.0,bedroom pop,67.0,artist,"2,095.4",1.006,"1,762.8","1,430.9",1000756.0,15.0,4.0
Yng Lvcas,446986.0,"reggaeton mexa, reggaeton, electro corridos, dembow belico",66.0,artist,"2,087.4",0.772,"1,779.1",384.8,134949.0,11.0,1.0
Bacilos,2068278.0,"colombian pop, latin pop",66.0,artist,"2,083.6",0.831,"2,049.1","1,979.9",92483.0,15.0,0.0
Pedro Lotto,167989.0,"brazilian hip hop, brazilian trap, trap funk, trap, brazilian funk",67.0,artist,"2,083.5",1.178,22.3,nan,0.0,2.0,0.0
Olexesh,983344.0,german hip hop,63.0,artist,"1,450.5",0.38,"1,170.0",518.9,998859.0,15.0,2.0
Lindsey Stirling,2427301.0,nan,64.0,artist,"2,082.1",0.546,"1,717.0","1,308.4",312144.0,14.0,3.0
DJ Oreia,460133.0,"brazilian funk, funk consciente, trap funk",70.0,artist,"1,758.8",1.757,40.3,nan,5016.0,1.0,0.0
James Brown,2322771.0,"funk, soul, motown, classic soul",62.0,artist,"2,078.2",0.691,"2,039.5","1,737.3",1048560.0,13.0,3.0
Arjan Dhillon,4013578.0,"punjabi pop, punjabi hip hop, bhangra",71.0,artist,"2,075.3",1.971,"2,024.9","1,512.8",67700.0,10.0,0.0
wave to earth,4935563.0,nan,72.0,artist,"2,073.6",1.811,"2,063.2","2,063.2",1841573.0,13.0,0.0
Destroy Lonely,1703112.0,rage rap,72.0,artist,"2,072.1",1.907,"1,682.1","1,542.0",1526825.0,13.0,4.0
Jake Owen,2001649.0,"country, acoustic country",60.0,artist,"2,068.2",0.311,"1,981.7","1,937.3",311283.0,15.0,9.0
