artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Frankie Valli,415808.0,nan,66.0,artist,"1,442.6",1.038,"1,423.5","1,420.5",47216.0,1.0,1.0
Sevn Alias,418909.0,nan,59.0,artist,"1,438.7",0.265,796.7,319.5,26106.0,1.0,1.0
Blackstreet,1002175.0,new jack swing,63.0,artist,"1,437.6",0.574,"1,287.9",262.0,11238016.0,9.0,9.0
Jordin Sparks,2523706.0,nan,63.0,artist,"1,435.3",0.644,"1,250.9",433.3,68698.0,3.0,3.0
Dropkick Murphys,1346027.0,"celtic punk, celtic rock, celtic, punk, folk punk",60.0,artist,"1,432.8",0.367,"1,432.8","1,413.9",193652.0,2.0,2.0
Vanessa Carlton,717983.0,nan,64.0,artist,"1,431.7",0.66,"1,169.8","1,169.2",1445538.0,6.0,6.0
Eric Prydz,701071.0,nan,64.0,artist,"1,426.9",0.619,"1,347.6","1,167.0",120307.0,7.0,7.0
Whiskey Myers,1150166.0,"red dirt, texas country, southern rock, outlaw country, country, country rock",69.0,artist,"1,426.8",1.162,"1,426.4","1,423.2",109247.0,5.0,5.0
Claptone,577030.0,nan,61.0,artist,"1,426.4",0.408,"1,038.3",117.9,18022.0,5.0,5.0
Joy Division,2784299.0,"post-punk, new wave, gothic rock, darkwave, madchester, cold wave",63.0,artist,"1,426.0",0.519,"1,426.0","1,426.0",830565.0,4.0,4.0
Young Buck,1083137.0,"southern hip hop, crunk",59.0,artist,"1,425.0",0.581,659.3,188.0,54605.0,4.0,4.0
Jonathan Groff,167212.0,musicals,63.0,artist,"1,424.7",0.529,941.1,535.2,1544218.0,3.0,3.0
Shenseea,1130095.0,"dancehall, soca, afrobeats",70.0,artist,"1,423.2",1.399,619.8,316.5,209020.0,3.0,3.0
Juelz Santana,861722.0,nan,63.0,artist,"1,421.6",0.58,211.7,125.6,63599.0,2.0,2.0
Diego Torres,2339139.0,"latin pop, colombian pop",63.0,artist,"1,419.6",0.59,"1,325.9",815.2,12527.0,3.0,3.0
Kool Savas,666233.0,german hip hop,63.0,artist,"1,416.7",0.474,"1,084.8",386.8,55276.0,1.0,1.0
Luther Vandross,3875861.0,"quiet storm, soul",64.0,artist,"1,416.7",0.589,"1,399.3","1,183.1",883733.0,8.0,8.0
Nightcrawlers,71982.0,nan,60.0,artist,"1,416.6",0.357,276.8,28.9,90352.0,1.0,1.0
Brandi Carlile,932831.0,"folk, americana",65.0,artist,"1,416.5",0.743,975.9,858.7,1049238.0,9.0,9.0
Manuel Carrasco,2415241.0,"flamenco, flamenco pop",64.0,artist,"1,416.1",0.469,"1,334.6","1,138.6",0.0,8.0,8.0
Sonny Fodera,309029.0,house,67.0,artist,"1,414.3",0.702,"1,017.6",12.7,37148.0,6.0,6.0
Kenya Grace,579487.0,nan,61.0,artist,"1,212.1",0.363,"1,187.5","1,187.5",1238288.0,4.0,4.0
Chase Rice,1253953.0,"country, acoustic country",57.0,artist,"1,411.4",0.207,"1,373.8","1,133.8",103627.0,8.0,8.0
Barbra Streisand,1680466.0,adult standards,62.0,artist,"1,410.3",0.437,"1,386.5",780.9,785168.0,5.0,5.0
EST Gee,722242.0,nan,63.0,artist,"1,410.3",0.564,637.7,313.8,236444.0,3.0,3.0
Parson James,77405.0,nan,58.0,artist,"1,407.8",0.26,138.9,135.2,82433.0,4.0,4.0
Trettmann,489573.0,"german hip hop, german indie",58.0,artist,"1,356.4",0.273,810.1,23.8,229992.0,4.0,4.0
Luccas Carlos,949038.0,"brazilian hip hop, brazilian pop, brazilian trap",66.0,artist,"1,527.2",0.844,283.4,60.9,0.0,1.0,1.0
Shy Glizzy,882896.0,nan,60.0,artist,"1,403.9",0.311,576.7,368.1,704916.0,4.0,4.0
James Newton Howard,414151.0,soundtrack,62.0,artist,"1,403.4",0.496,"1,192.1",706.2,0.0,3.0,3.0
William Singe,625311.0,nan,56.0,artist,"1,402.7",0.203,241.8,239.9,16878.0,1.0,1.0
Lamb of God,2310493.0,"groove metal, metal, heavy metal, nu metal, thrash metal, death metal",62.0,artist,"1,402.4",0.488,"1,384.2","1,347.9",246605.0,4.0,4.0
Kizz Daniel,4999246.0,"afrobeats, afrobeat, afropop, afropiano, hiplife, afro r&b",68.0,artist,"1,402.3",0.944,"1,125.1",711.5,233246.0,5.0,5.0
Kodak Black,12509530.0,nan,80.0,artist,"16,479.1",5.711,"10,643.6","6,828.0",397139.0,1.0,1.0
Plies,2016065.0,southern hip hop,63.0,artist,"1,401.1",0.564,743.6,232.3,278102.0,1.0,1.0
Chris Isaak,747036.0,nan,68.0,artist,"1,400.1",1.283,"1,382.7","1,377.5",900442.0,4.0,4.0
Night Skinny,337328.0,italian trap,65.0,artist,"1,397.0",0.735,899.5,0.4,1183131.0,8.0,8.0
Haddaway,480511.0,eurodance,66.0,artist,"1,396.6",0.86,"1,374.8","1,316.4",55048.0,7.0,7.0
Ravyn Lenae,855090.0,"alternative r&b, indie soul",76.0,artist,"1,394.9",3.362,"1,275.5",910.1,331311.0,4.0,4.0
Regina Spektor,1441821.0,anti-folk,59.0,artist,"1,394.0",0.318,"1,315.9","1,283.5",697487.0,4.0,4.0
George Benson,958704.0,"smooth jazz, yacht rock, jazz funk, soul jazz",66.0,artist,"1,393.9",0.839,"1,201.1","1,144.8",84706.0,4.0,4.0
The Shins,1224054.0,"indie, indie pop",59.0,artist,"1,391.0",0.3,"1,391.0","1,054.1",338174.0,3.0,3.0
Big Thief,1333596.0,nan,69.0,artist,"1,390.7",1.296,"1,390.7","1,389.0",961164.0,9.0,9.0
Run The Jewels,1149101.0,hip hop,57.0,artist,"1,389.0",0.225,"1,137.4",218.3,2012932.0,9.0,9.0
Dance Gavin Dance,811762.0,"post-hardcore, screamo, metalcore, emo, math rock",64.0,artist,"1,388.9",0.511,"1,388.9","1,341.0",334565.0,4.0,4.0
Alabama Shakes,1728013.0,nan,58.0,artist,"1,274.8",0.255,"1,271.8","1,271.8",814719.0,15.0,15.0
Alabama,1664510.0,"classic country, country, country rock, christian country",64.0,artist,"1,388.0",0.634,"1,351.8","1,339.7",124430.0,1.0,1.0
Bladee,629921.0,"cloud rap, hyperpop",67.0,artist,"1,387.8",0.89,"1,093.2",704.8,757079.0,4.0,4.0
Hopsin,2411430.0,nan,56.0,artist,"1,387.8",0.177,"1,207.4","1,056.2",140208.0,1.0,1.0
Faith Hill,1958471.0,country,61.0,artist,"1,386.9",0.395,925.6,900.3,158565.0,3.0,3.0
Tim McGraw,5050663.0,"country, classic country",70.0,artist,"4,806.4",1.364,"4,263.5","3,245.8",48387.0,3.0,3.0
Alice Cooper,4044823.0,"glam rock, hard rock, glam metal, proto-punk, classic rock",63.0,artist,"1,385.3",0.498,"1,338.0","1,333.2",1204350.0,6.0,6.0
Hilltop Hoods,965061.0,nan,63.0,artist,"1,385.3",0.508,"1,374.6",834.4,663465.0,9.0,9.0
Artie 5ive,869901.0,italian trap,71.0,artist,"1,384.6",1.656,760.7,310.4,23904.0,1.0,1.0
Rodney Atkins,2012965.0,"country, acoustic country",60.0,artist,"1,384.5",0.349,"1,380.8","1,049.0",58566.0,4.0,4.0
Vicetone,518641.0,edm,61.0,artist,"1,384.1",0.355,"1,327.5",198.1,59325.0,6.0,6.0
The Velvet Underground,2130223.0,"proto-punk, art rock",61.0,artist,"1,383.3",0.46,"1,383.3",840.4,727733.0,4.0,4.0
Young Money,3283602.0,nan,60.0,artist,"1,381.2",0.356,"1,378.2",151.7,3539018.0,2.0,2.0
Gorgon City,522255.0,house,60.0,artist,"1,379.8",0.328,"1,067.4",169.5,66504.0,6.0,6.0
Matt Simons,236837.0,nan,58.0,artist,"1,377.8",0.282,"1,322.2",617.3,229989.0,7.0,7.0
Muni Long,978443.0,nan,66.0,artist,"1,377.6",0.749,875.2,808.0,472566.0,5.0,5.0
Rondodasosa,1266633.0,"italian trap, drill, uk drill",67.0,artist,"1,376.6",0.912,582.7,152.4,75344.0,2.0,2.0
Don Henley,1738617.0,yacht rock,64.0,artist,"1,374.5",0.593,"1,163.1","1,149.2",640086.0,7.0,7.0
Santhosh Narayanan,3668980.0,"tamil pop, kollywood, tamil hip hop, tamil dance",71.0,artist,"2,559.1",2.052,"1,931.5",82.6,0.0,1.0,1.0
Thomas Bergersen,324896.0,orchestral,62.0,artist,"1,373.0",0.421,665.9,185.7,11963.0,6.0,6.0
Adrianne Lenker,1468546.0,nan,72.0,artist,"1,372.6",1.872,"1,372.6","1,247.3",1482343.0,13.0,13.0
Swizz Beatz,456089.0,nan,63.0,artist,"1,371.8",0.482,92.0,45.8,89660.0,5.0,5.0
High School Musical Cast,1399479.0,nan,61.0,artist,"1,370.9",0.441,"1,300.2",12.0,216017.0,1.0,1.0
Klingande,504938.0,"tropical house, deep house",57.0,artist,"1,370.8",0.295,"1,269.7",825.1,68082.0,9.0,9.0
Vybz Kartel,2091599.0,"dancehall, soca, riddim, ragga, reggae",67.0,artist,"1,369.9",0.745,994.5,685.1,869563.0,5.0,5.0
Isadora Pompeo,4349319.0,"gospel, brazilian gospel, worship, devotional",67.0,artist,"1,369.4",0.937,996.5,862.4,14398.0,1.0,1.0
Mark Ambor,687845.0,nan,67.0,artist,"1,368.4",0.828,"1,368.4","1,368.4",238216.0,2.0,2.0
Udit Narayan,21661647.0,"bollywood, hindi pop, desi",81.0,artist,"5,693.2",5.909,"2,486.9",342.2,0.0,1.0,1.0
GOT7,6702431.0,k-pop,61.0,artist,"1,365.6",0.381,"1,365.6","1,364.5",83537.0,1.0,1.0
Marco Mengoni,2281099.0,italo dance,64.0,artist,"1,364.4",0.661,"1,215.2",913.3,98596.0,8.0,8.0
Preme,134936.0,nan,56.0,artist,"1,362.4",0.263,251.3,29.1,282893.0,5.0,5.0
Chimbala,683030.0,dembow,64.0,artist,"1,362.1",0.658,522.8,397.0,19466.0,1.0,1.0
Andrew Lloyd Webber,359900.0,musicals,66.0,artist,"1,361.5",1.157,"1,103.1",137.2,789430.0,2.0,2.0
Parkway Drive,1279803.0,"metalcore, metal, deathcore",63.0,artist,"1,358.7",0.464,"1,358.7","1,321.6",455300.0,12.0,12.0
Brothers Osborne,1271975.0,"country, country rock",58.0,artist,"1,357.8",0.27,"1,138.6","1,128.8",81253.0,7.0,7.0
Mr.Kitty,839395.0,"witch house, darkwave",62.0,artist,"1,357.5",0.428,"1,353.5","1,351.1",1226040.0,12.0,12.0
Yellowcard,1655139.0,"pop punk, punk, emo",64.0,artist,"1,357.4",0.665,"1,354.7","1,339.4",331506.0,12.0,12.0
Randy Travis,2046692.0,"christian country, classic country, country, traditional country",67.0,artist,"1,356.1",1.088,"1,338.9","1,315.7",81109.0,3.0,3.0
Deepend,62358.0,"tropical house, deep house",62.0,artist,"1,355.0",0.421,406.2,nan,35028.0,1.0,1.0
Mozzy,878115.0,nan,61.0,artist,"1,354.5",0.352,800.0,230.6,161011.0,1.0,1.0
Achille Lauro,1244883.0,italian trap,66.0,artist,"1,354.1",0.849,"1,095.9",445.8,226366.0,3.0,3.0
Sertab Erener,2279451.0,turkish pop,66.0,artist,"1,350.2",0.873,"1,237.3","1,181.2",458582.0,6.0,6.0
Joey Montana,2710631.0,reggaeton,58.0,artist,"1,349.8",0.297,"1,168.2",571.2,24398.0,2.0,2.0
Payung Teduh,4041577.0,"indonesian indie, indonesian pop, indonesian jazz, indie",64.0,artist,"1,349.2",0.838,"1,349.2","1,220.8",43675.0,1.0,1.0
SG Lewis,392323.0,nan,61.0,artist,"1,348.9",0.374,884.6,350.2,260161.0,8.0,8.0
Janis Joplin,3588945.0,"classic rock, acid rock, psychedelic rock",60.0,artist,"1,344.4",0.338,855.4,850.6,1989370.0,15.0,15.0
Tom Jones,1214389.0,nan,64.0,artist,"1,342.9",0.582,"1,317.1","1,051.2",422019.0,1.0,1.0
Murda Beatz,187287.0,nan,56.0,artist,"1,342.8",0.214,81.3,nan,38026.0,1.0,1.0
Yot Club,688740.0,bedroom pop,61.0,artist,"1,337.7",0.443,"1,310.5","1,299.3",218882.0,1.0,1.0
JoJo,2452653.0,nan,61.0,artist,"1,337.1",0.387,"1,223.4","1,046.4",148823.0,1.0,1.0
Sofiane,347983.0,french rap,64.0,artist,"1,334.8",0.266,612.4,437.8,513459.0,3.0,3.0
Architects,1245475.0,"metalcore, djent, metal, mathcore, post-hardcore, deathcore",66.0,artist,"1,333.2",0.705,"1,333.2","1,279.3",756037.0,8.0,8.0
Naresh Iyer,1720252.0,"tamil pop, kollywood, tollywood, telugu pop",68.0,artist,"1,333.0",1.329,227.4,41.2,141708.0,1.0,1.0
MC Paulin da Capital,2474926.0,"funk consciente, brazilian funk, trap funk",67.0,artist,"1,308.7",0.973,528.4,41.8,0.0,3.0,3.0
Birdman,1359609.0,southern hip hop,61.0,artist,"1,332.3",0.6,491.5,6.6,100252.0,1.0,1.0
Raekwon,666205.0,"east coast hip hop, hardcore hip hop, old school hip hop, hip hop",62.0,artist,"1,320.8",0.393,326.4,53.2,420903.0,1.0,1.0
Ari Lennox,909569.0,"alternative r&b, neo soul",59.0,artist,"1,274.9",0.278,743.4,468.8,1065021.0,9.0,9.0
Trivium,1711349.0,"metalcore, metal, heavy metal",62.0,artist,"1,329.2",0.39,"1,326.8","1,325.7",153077.0,4.0,4.0
Nathan Evans,655830.0,sea shanties,64.0,artist,"1,328.7",0.599,"1,286.9",736.2,378661.0,3.0,3.0
Giggs,556921.0,"grime, uk grime",60.0,artist,"1,328.5",0.385,628.2,256.7,351143.0,3.0,3.0
Lou Reed,2029306.0,"glam rock, proto-punk, art rock",60.0,artist,"1,327.4",0.323,"1,269.7","1,243.2",1684496.0,10.0,10.0
Annalisa,1911886.0,italo dance,66.0,artist,"1,327.1",0.854,850.9,699.0,120695.0,6.0,6.0
Aphex Twin,1801962.0,"idm, ambient, electronica",65.0,artist,"1,327.0",0.701,"1,326.2","1,304.6",54998.0,4.0,4.0
Yung Bleu,1677470.0,nan,61.0,artist,"1,324.8",0.412,"1,028.8",308.6,355798.0,2.0,2.0
ItaloBrothers,399647.0,italo dance,58.0,artist,"1,324.1",0.239,"1,303.7","1,111.2",70474.0,3.0,3.0
Strawberry Guy,1259276.0,bedroom pop,68.0,artist,"1,323.9",1.211,"1,323.3","1,323.3",346041.0,8.0,8.0
Porter Robinson,1222218.0,"edm, electronic",60.0,artist,"1,323.1",0.327,"1,291.9",706.5,1156727.0,12.0,12.0
Noyz Narcos,871150.0,italian trap,62.0,artist,"1,320.0",0.542,685.7,294.3,403285.0,4.0,4.0
Glenn Fredly,3204796.0,"indonesian pop, indonesian jazz, maluku, malay, indonesian r&b",66.0,artist,"1,318.2",1.489,821.3,701.0,120459.0,1.0,1.0
Ginuwine,2815509.0,r&b,65.0,artist,"1,317.2",0.543,860.5,837.2,2024950.0,12.0,12.0
Gus Dapperton,504156.0,bedroom pop,55.0,artist,"1,316.2",0.163,465.5,451.2,342560.0,9.0,9.0
Passion Pit,1265810.0,indie,60.0,artist,"1,315.1",0.352,"1,206.4","1,174.5",1005891.0,10.0,10.0
Lucky Daye,884724.0,nan,62.0,artist,"1,314.4",0.486,843.9,660.9,584778.0,10.0,10.0
Misfits,1671369.0,"horror punk, punk, psychobilly, hardcore punk, skate punk",65.0,artist,"1,313.3",0.89,"1,313.3",968.3,650456.0,8.0,8.0
Suki Waterhouse,1406575.0,nan,69.0,artist,"1,313.1",1.25,"1,291.8","1,283.2",399281.0,3.0,3.0
Jeremy Soule,189696.0,"medieval, soundtrack",65.0,artist,"1,312.6",0.692,"1,312.6","1,270.4",0.0,1.0,1.0
Simge,5388.0,"desi hip hop, hindi hip hop, punjabi hip hop",12.0,artist,"1,310.7",0.819,"1,093.6",985.7,243418.0,10.0,10.0
Common,1040321.0,"hip hop, jazz rap",60.0,artist,"1,310.6",0.331,731.6,437.7,426296.0,1.0,1.0
Dizzee Rascal,540993.0,"grime, uk grime",61.0,artist,"1,305.7",0.394,"1,007.7",326.8,148055.0,3.0,3.0
Yung Beef,661816.0,neoperreo,71.0,artist,"1,305.0",2.636,818.6,329.4,24629.0,1.0,1.0
Bugzy Malone,890603.0,"grime, uk grime, uk drill, drill",59.0,artist,"1,304.2",0.256,827.4,529.3,186845.0,3.0,3.0
Saint Motel,771675.0,nan,63.0,artist,"1,302.0",0.51,"1,302.0","1,298.0",587467.0,12.0,12.0
Dom Dolla,627108.0,"house, tech house",67.0,artist,"1,301.5",0.826,988.8,478.6,63157.0,5.0,5.0
Kip Moore,1272290.0,country,59.0,artist,"1,300.8",0.299,"1,300.8","1,286.2",125559.0,8.0,8.0
Christopher Cross,1198168.0,"yacht rock, soft rock",67.0,artist,"1,300.3",0.992,"1,299.5","1,299.5",239104.0,8.0,8.0
Rico Nasty,1147219.0,nan,60.0,artist,"1,300.3",0.337,554.4,451.1,309150.0,5.0,5.0
Young Igi,767465.0,nan,64.0,artist,"1,300.3",0.624,589.2,215.6,69464.0,1.0,1.0
Cassie,1902197.0,nan,67.0,artist,"1,299.6",1.231,"1,205.8","1,139.0",975311.0,4.0,4.0
Perry Como,592564.0,"christmas, adult standards",61.0,artist,"1,298.9",0.328,"1,296.7",684.8,110955.0,6.0,6.0
Kaash Paige,835043.0,nan,65.0,artist,"1,296.3",0.804,966.3,874.1,22522.0,2.0,2.0
Teoman,2618169.0,"anatolian rock, turkish pop",62.0,artist,"1,294.4",0.617,"1,217.3","1,146.0",660953.0,7.0,7.0
That Mexican OT,1286133.0,nan,69.0,artist,"1,293.4",1.195,"1,147.7",443.6,14746.0,1.0,1.0
St. Vincent,972689.0,art pop,62.0,artist,"1,292.5",0.522,583.8,579.0,287997.0,4.0,4.0
Dubdogz,504802.0,"brazilian bass, electronic",64.0,artist,"1,292.3",0.457,649.2,104.1,0.0,4.0,4.0
Ben Harper,1054382.0,surf rock,59.0,artist,"1,291.8",0.363,761.0,622.5,40549.0,8.0,8.0
Los Prisioneros,2512189.0,"latin rock, rock en español",64.0,artist,"1,290.9",0.62,"1,290.9","1,290.9",0.0,1.0,1.0
Tai Verdes,844919.0,nan,58.0,artist,"1,289.9",0.275,"1,289.9","1,266.3",381500.0,7.0,7.0
The Lonely Island,1104577.0,comedy,56.0,artist,"1,289.8",0.2,"1,167.6",340.9,1431362.0,6.0,6.0
Luciano Pavarotti,1107007.0,"opera, classical, canzone napoletana",62.0,artist,"1,289.1",0.715,147.6,2.5,45342.0,4.0,4.0
The Cinematic Orchestra,756628.0,"nu jazz, downtempo",61.0,artist,"1,289.0",0.484,"1,288.1",304.8,409201.0,7.0,7.0
FAST BOY,58864.0,nan,62.0,artist,"1,288.9",0.481,209.2,30.0,8336.0,2.0,2.0
Paul Kalkbrenner,1345033.0,"minimal techno, electro",67.0,artist,"1,286.3",0.789,"1,197.4",911.0,77012.0,7.0,7.0
Jazmine Sullivan,2186929.0,"r&b, neo soul",60.0,artist,"1,285.5",0.373,"1,039.9",789.2,1327823.0,11.0,11.0
Laylow,874753.0,"french rap, moroccan rap",61.0,artist,"1,284.6",0.395,"1,018.4",692.3,712745.0,10.0,10.0
Rebelution,919006.0,"reggae, reggae rock, roots reggae",60.0,artist,"1,282.0",0.368,"1,175.1","1,071.4",254423.0,11.0,11.0
Hollow Coves,808254.0,indie folk,65.0,artist,"1,281.9",0.704,"1,234.4","1,207.9",355296.0,8.0,8.0
Timbiriche,1875755.0,"latin pop, retro pop",61.0,artist,"1,281.9",0.417,"1,279.5","1,277.8",6156.0,3.0,3.0
ACRAZE,157117.0,tech house,60.0,artist,"1,281.5",0.325,"1,205.6",60.0,56215.0,4.0,4.0
Sam Fischer,342574.0,nan,56.0,artist,"1,281.0",0.178,"1,175.0",831.2,430880.0,5.0,5.0
Mitchell Tenpenny,576608.0,country,60.0,artist,"1,280.7",0.289,"1,055.6",929.2,142279.0,10.0,10.0
Against The Current,537871.0,pop punk,61.0,artist,"1,280.0",0.386,332.5,310.2,174846.0,7.0,7.0
Loyle Carner,826444.0,"jazz rap, indie soul",65.0,artist,"1,278.8",0.65,"1,011.1",475.8,846879.0,13.0,13.0
Parov Stelar,1108120.0,"electro swing, swing music, nu jazz",61.0,artist,"1,277.9",0.359,"1,253.8",761.8,73926.0,5.0,5.0
Chaka Khan,1801398.0,nan,63.0,artist,"1,276.9",0.507,631.7,614.7,83379.0,3.0,3.0
Bresh,314.0,nan,11.0,artist,"1,276.0",0.79,865.7,181.5,127298.0,2.0,2.0
Caloncho,917956.0,"latin indie, mexican indie, latin alternative",61.0,artist,"1,275.7",0.436,"1,100.3",947.0,101718.0,4.0,4.0
Charlie Wilson,1167004.0,sexy drill,62.0,artist,"1,275.3",0.488,242.6,205.6,149541.0,4.0,4.0
Massimo Pericolo,689384.0,italian trap,61.0,artist,"1,272.7",0.409,797.7,58.3,328161.0,4.0,4.0
Solange,2171102.0,"alternative r&b, neo soul",59.0,artist,"1,271.6",0.311,"1,222.3","1,035.5",3092122.0,10.0,10.0
Los Panchos,1056700.0,bolero,64.0,artist,"1,270.0",0.758,974.7,826.1,5765.0,1.0,1.0
Huey Lewis & The News,1748009.0,nan,62.0,artist,"1,269.0",0.481,"1,268.4","1,268.4",720863.0,9.0,9.0
Adam Lambert,1638074.0,nan,58.0,artist,"1,268.7",0.257,"1,163.9","1,124.9",173928.0,5.0,5.0
Wolfine,1453497.0,reggaeton,57.0,artist,"1,267.9",0.299,"1,266.3",658.7,476209.0,2.0,2.0
Pretenders,1684592.0,nan,63.0,artist,"1,267.5",0.507,"1,266.4","1,265.2",7557.0,1.0,1.0
Toosii,2347896.0,nan,63.0,artist,"1,267.4",0.58,"1,130.6",876.4,557495.0,3.0,3.0
Nicole Scherzinger,2370234.0,nan,60.0,artist,"1,265.0",0.344,292.4,205.4,31427.0,3.0,3.0
Gojira,1790958.0,"groove metal, progressive metal, metal, death metal, djent",64.0,artist,"1,263.7",0.558,"1,262.0","1,242.8",628455.0,9.0,9.0
Bellakath,1790555.0,"reggaeton mexa, reggaeton, neoperreo",66.0,artist,"1,263.6",0.87,"1,010.4",321.4,469376.0,1.0,1.0
Culture Club,1798700.0,nan,62.0,artist,"1,263.5",0.5,"1,250.0","1,247.3",1022225.0,4.0,4.0
Konshens,544541.0,"dancehall, soca, riddim, ragga, reggae, shatta",64.0,artist,"1,263.1",0.682,331.2,194.2,51018.0,4.0,4.0
Juju,317708.0,nan,55.0,artist,"1,242.5",0.195,789.2,379.6,381437.0,2.0,2.0
Vengaboys,583644.0,"eurodance, europop",63.0,artist,"1,262.5",0.561,"1,206.4","1,202.3",345570.0,5.0,5.0
Gloria Gaynor,1192446.0,disco,63.0,artist,"1,262.0",0.58,"1,257.8","1,246.0",3692458.0,7.0,7.0
Harrdy Sandhu,9364372.0,"punjabi pop, bhangra, desi, hindi pop, desi pop, bollywood",64.0,artist,"1,260.9",0.751,"1,063.8",279.0,0.0,1.0,1.0
Peter Gabriel,1943019.0,art rock,63.0,artist,"1,259.8",0.514,"1,234.7","1,210.6",659456.0,7.0,7.0
Los Gemelos De Sinaloa,1136961.0,"corrido, corridos bélicos, corridos tumbados, sad sierreño, sierreño, música mexicana",65.0,artist,"1,258.4",0.85,"1,189.0",842.4,0.0,1.0,1.0
MXZI,415335.0,"phonk, brazilian phonk, funk",80.0,artist,"1,258.0",4.976,759.8,385.5,132244.0,6.0,6.0
Monica,1724.0,nan,34.0,artist,"1,257.8",0.611,749.5,662.2,167949.0,2.0,2.0
The Chemical Brothers,2249441.0,"big beat, alternative dance, electronic, breakbeat",62.0,artist,"1,255.3",0.433,"1,251.2","1,168.3",459710.0,13.0,13.0
VINAI,88.0,nan,23.0,artist,"1,254.7",0.444,710.5,48.9,20005.0,2.0,2.0
The Isley Brothers,2030954.0,"motown, quiet storm, soul, classic soul, funk, northern soul",60.0,artist,"1,253.9",0.366,"1,238.0","1,171.1",69222.0,1.0,1.0
Reykon,3126959.0,"reggaeton, trap latino",60.0,artist,"1,252.5",0.543,"1,027.0",388.8,6730.0,3.0,3.0
ROLE MODEL,794669.0,bedroom pop,73.0,artist,"1,251.0",2.416,"1,243.0","1,172.7",145541.0,1.0,1.0
Charly Black,366363.0,"dancehall, soca",61.0,artist,"1,251.0",0.435,"1,021.7",502.3,167538.0,4.0,4.0
Ronan Keating,1176493.0,nan,60.0,artist,"1,250.0",0.387,"1,225.1","1,118.3",250529.0,8.0,8.0
Mark Forster,2989605.0,german pop,57.0,artist,"1,249.9",0.231,"1,113.4",811.1,304340.0,6.0,6.0
DallasK,45849.0,big room,44.0,artist,"1,247.9",0.469,62.7,18.1,13561.0,2.0,2.0
Buena Vista Social Club,1438640.0,"son cubano, latin jazz, latin, bolero",62.0,artist,"1,247.4",0.493,"1,247.4","1,083.1",478771.0,14.0,14.0
Vika Jigulina,49282.0,nan,65.0,artist,"1,246.9",0.723,1.0,1.0,0.0,2.0,2.0
Poison,632934.0,southern gothic,63.0,artist,"1,245.7",0.431,"1,245.7","1,237.8",161366.0,1.0,1.0
6arelyhuman,1699860.0,hyperpop,66.0,artist,"1,245.7",0.707,697.1,172.3,741251.0,7.0,7.0
Tommee Profitt,353770.0,nan,64.0,artist,"1,245.5",0.622,"1,236.9",17.0,334646.0,3.0,3.0
Henrique & Diego,2873844.0,"sertanejo, sertanejo universitário, arrocha",61.0,artist,"1,244.5",0.54,"1,092.9",503.1,0.0,1.0,1.0
Los Pericos,1431339.0,"spanish-language reggae, reggae, argentine rock, latin rock, rock en español, ska, latin alternative",61.0,artist,"1,244.0",0.476,"1,232.1",830.9,5450.0,7.0,7.0
Nancy Sinatra,589359.0,nan,64.0,artist,"1,244.0",0.66,"1,211.4","1,116.6",112691.0,3.0,3.0
Cherish,688597.0,nan,59.0,artist,"1,243.6",0.306,199.1,56.0,152440.0,2.0,2.0
Electric Callboy,1094897.0,"metalcore, metal",67.0,artist,"1,242.9",0.779,"1,133.5",929.7,133771.0,4.0,4.0
Los Caligaris,1241853.0,"ska, mexican ska, rock en español, argentine rock, murga, cuarteto",64.0,artist,"1,242.4",0.643,"1,118.7",891.1,0.0,2.0,2.0
311,1194154.0,"reggae rock, funk rock, rap rock",62.0,artist,"1,240.3",0.461,"1,240.3","1,236.5",427804.0,9.0,9.0
The Avett Brothers,1018498.0,"indie folk, folk, americana, bluegrass, newgrass, alt country, folk rock",57.0,artist,"1,240.3",0.196,"1,210.5","1,210.1",171021.0,5.0,5.0
Lartiste,2097085.0,"pop urbaine, french rap, moroccan pop, moroccan rap",58.0,artist,"1,239.3",0.309,"1,011.0",493.5,78638.0,1.0,1.0
Soft Cell,795666.0,"synthpop, new wave",62.0,artist,"1,239.2",0.484,"1,239.2","1,205.2",1913181.0,10.0,10.0
Peggy Gou,1068814.0,nan,63.0,artist,"1,238.5",0.461,"1,163.3","1,090.6",211410.0,9.0,9.0
Dionela,2889360.0,"opm, pinoy r&b, p-pop, harana, pinoy hip hop",68.0,artist,"1,237.7",1.198,"1,237.7",801.2,281995.0,2.0,2.0
Ariis,484092.0,"phonk, brazilian phonk",74.0,artist,"1,236.5",2.266,723.3,650.4,90025.0,6.0,6.0
Fred De Palma,1090650.0,nan,59.0,artist,"1,236.5",0.314,"1,189.8",332.2,30223.0,2.0,2.0
Olamide,4305955.0,"afrobeats, afrobeat, afropop, afropiano, azonto, afro adura, afro r&b, afroswing",69.0,artist,"1,236.5",1.069,832.8,302.4,183524.0,2.0,2.0
Pendulum,1023195.0,drum and bass,63.0,artist,"1,234.8",0.51,"1,129.3",829.1,210317.0,5.0,5.0
Julien Baker,523545.0,ambient folk,63.0,artist,"1,234.7",0.521,232.9,222.9,456703.0,3.0,3.0
Amaarae,579846.0,"alté, afrobeats, afro r&b",64.0,artist,"1,232.8",0.64,"1,030.2",372.7,450483.0,5.0,5.0
